t,gx,gy,gz,ax,ay,az,temp
2078,559.00,-232.00,-139.00,296.00,-220.00,18552.00,-2400.00
2095,455.00,178.00,-611.00,-64.00,20.00,18992.00,-2400.00
2111,251.00,742.00,-500.00,1316.00,-112.00,19268.00,-2384.00
2127,-162.00,691.00,-84.00,1512.00,-352.00,19308.00,-2384.00
2144,-19.00,-92.00,184.00,1208.00,-216.00,18936.00,-2416.00
2160,341.00,-431.00,118.00,76.00,-160.00,18392.00,-2400.00
2177,860.00,-125.00,-483.00,16.00,-192.00,18380.00,-2400.00
2193,653.00,141.00,-693.00,544.00,-348.00,18880.00,-2384.00
2209,-80.00,1173.00,-719.00,1424.00,-588.00,19288.00,-2384.00
2226,116.00,1797.00,-322.00,1304.00,-516.00,18388.00,-2400.00
2242,-131.00,-246.00,-519.00,228.00,-308.00,19484.00,-2400.00
2258,-682.00,202.00,-1899.00,-1084.00,-92.00,18624.00,-2400.00
2276,334.00,7.00,-3192.00,-124.00,288.00,17536.00,-2384.00
2292,446.00,-48.00,-2968.00,984.00,144.00,18376.00,-2400.00
2309,114.00,120.00,-2095.00,1192.00,208.00,19548.00,-2400.00
2325,-126.00,-338.00,-1208.00,1288.00,40.00,18816.00,-2400.00
2341,108.00,-704.00,-721.00,1184.00,-84.00,18628.00,-2416.00
2358,103.00,-234.00,144.00,1404.00,12.00,18852.00,-2400.00
2374,134.00,473.00,768.00,988.00,16.00,18524.00,-2400.00
2391,796.00,-311.00,925.00,596.00,92.00,17748.00,-2400.00
2407,1093.00,-273.00,978.00,812.00,-180.00,18156.00,-2416.00
2423,1438.00,-108.00,923.00,780.00,-232.00,18208.00,-2368.00
2440,1258.00,-69.00,962.00,1252.00,-224.00,18844.00,-2368.00
2457,475.00,-402.00,880.00,968.00,-340.00,19228.00,-2368.00
2473,-109.00,-464.00,672.00,1288.00,-216.00,19104.00,-2368.00
2490,-304.00,-534.00,765.00,1152.00,-244.00,18984.00,-2368.00
2506,-213.00,-306.00,570.00,684.00,-176.00,18904.00,-2384.00
2523,-32.00,-442.00,-85.00,252.00,-280.00,18680.00,-2400.00
2539,-115.00,-511.00,-737.00,568.00,-348.00,18580.00,-2400.00
2555,170.00,-678.00,-643.00,972.00,-236.00,17784.00,-2400.00
2572,505.00,-391.00,-365.00,1412.00,-264.00,18256.00,-2400.00
2588,485.00,-227.00,-191.00,1292.00,-232.00,19324.00,-2400.00
2605,189.00,-317.00,-296.00,860.00,-144.00,19564.00,-2416.00
2621,-104.00,-468.00,-563.00,1000.00,-136.00,19024.00,-2400.00
2638,-437.00,-459.00,-510.00,1100.00,-16.00,18660.00,-2384.00
2655,-661.00,-227.00,-456.00,1044.00,-92.00,18452.00,-2368.00
2671,-484.00,230.00,-291.00,1192.00,-156.00,18436.00,-2384.00
2688,-126.00,-514.00,-46.00,1172.00,60.00,18172.00,-2384.00
2704,-51.00,-252.00,141.00,1056.00,156.00,18632.00,-2368.00
2720,-100.00,-130.00,-112.00,652.00,52.00,18648.00,-2400.00
2737,26.00,-105.00,-344.00,904.00,16.00,18832.00,-2368.00
2753,180.00,-302.00,-360.00,1048.00,148.00,18592.00,-2416.00
2769,527.00,-676.00,-167.00,1188.00,-88.00,18472.00,-2384.00
2786,633.00,-416.00,35.00,1180.00,68.00,18560.00,-2384.00
2802,699.00,-371.00,372.00,1232.00,4.00,18880.00,-2384.00
2819,657.00,-18.00,633.00,1288.00,-188.00,18984.00,-2368.00
2835,748.00,105.00,748.00,1096.00,-196.00,18728.00,-2400.00
2852,606.00,182.00,548.00,1040.00,-144.00,18620.00,-2400.00
2869,591.00,355.00,355.00,876.00,-92.00,18508.00,-2368.00
2885,476.00,1364.00,27.00,980.00,-152.00,18864.00,-2400.00
2902,225.00,2144.00,-46.00,1140.00,-104.00,19000.00,-2352.00
2918,74.00,1757.00,-146.00,928.00,-100.00,18908.00,-2400.00
2934,-41.00,1011.00,-267.00,816.00,-36.00,18664.00,-2384.00
2951,162.00,782.00,-434.00,696.00,112.00,18664.00,-2384.00
2967,433.00,228.00,-470.00,660.00,-72.00,18600.00,-2400.00
