t,gx,gy,gz,ax,ay,az,temp
7388,37.00,34.00,-222.00,648.00,-612.00,18740.00,-1168.00
7444,150.00,16.00,-207.00,1116.00,-632.00,18548.00,-1152.00
7500,117.00,16.00,-191.00,720.00,208.00,18320.00,-1168.00
7557,24.00,63.00,-194.00,1108.00,-340.00,18252.00,-1168.00
7613,97.00,26.00,-193.00,736.00,-556.00,18540.00,-1136.00
7669,147.00,1.00,-214.00,1128.00,-76.00,18260.00,-1168.00
7726,48.00,35.00,-172.00,872.00,-64.00,18316.00,-1152.00
7782,81.00,56.00,-216.00,992.00,-552.00,18412.00,-1152.00
7839,126.00,11.00,-195.00,912.00,-276.00,18408.00,-1168.00
7896,76.00,28.00,-232.00,968.00,-80.00,18348.00,-1184.00
7952,81.00,34.00,-194.00,872.00,-260.00,18356.00,-1184.00
8008,100.00,20.00,-186.00,972.00,-376.00,18364.00,-1136.00
8065,99.00,14.00,-200.00,1048.00,-168.00,18584.00,-1152.00
8121,85.00,28.00,-178.00,1032.00,-368.00,18524.00,-1200.00
8177,110.00,22.00,-216.00,792.00,-268.00,18372.00,-1152.00
8233,97.00,17.00,-196.00,1044.00,-216.00,18340.00,-1184.00
8290,82.00,31.00,-185.00,964.00,-272.00,18288.00,-1168.00
8346,113.00,-1.00,-185.00,1016.00,-300.00,18528.00,-1184.00
8402,106.00,31.00,-203.00,896.00,-172.00,18348.00,-1200.00
8459,91.00,49.00,-198.00,900.00,-468.00,18348.00,-1184.00
8515,119.00,46.00,-191.00,972.00,-368.00,18492.00,-1200.00
8571,128.00,51.00,-185.00,892.00,-164.00,18408.00,-1152.00
8629,97.00,10.00,-162.00,1080.00,-388.00,18340.00,-1168.00
8685,102.00,29.00,-182.00,780.00,-404.00,18416.00,-1152.00
8741,115.00,-2.00,-190.00,1056.00,-280.00,18424.00,-1200.00
8798,89.00,23.00,-188.00,768.00,-220.00,18376.00,-1152.00
8854,103.00,-1.00,-191.00,888.00,-424.00,18436.00,-1136.00
8910,153.00,300.00,-186.00,1856.00,-212.00,17876.00,-1152.00
8967,147.00,110.00,-179.00,272.00,-340.00,20880.00,-1184.00
9023,119.00,-120.00,-161.00,1728.00,44.00,17984.00,-1168.00
9079,110.00,28.00,-213.00,784.00,-116.00,18472.00,-1168.00
9136,75.00,-2.00,-198.00,860.00,-392.00,18452.00,-1184.00
9192,79.00,26.00,-172.00,864.00,-224.00,18720.00,-1168.00
9248,108.00,8.00,-196.00,912.00,-316.00,18328.00,-1152.00
9306,94.00,-1.00,-172.00,892.00,-312.00,18480.00,-1168.00
9362,68.00,2.00,-166.00,812.00,-224.00,18416.00,-1168.00
9418,71.00,46.00,-211.00,916.00,-376.00,18472.00,-1152.00
9475,105.00,21.00,-168.00,948.00,-392.00,18596.00,-1184.00
9531,124.00,-4.00,-209.00,848.00,-36.00,18220.00,-1216.00
9587,94.00,18.00,-188.00,1048.00,-108.00,18340.00,-1152.00
9644,84.00,28.00,-173.00,948.00,-404.00,18396.00,-1136.00
9700,101.00,38.00,-221.00,924.00,-368.00,18320.00,-1216.00
9756,103.00,20.00,-161.00,1036.00,-172.00,18524.00,-1200.00
9812,55.00,44.00,-233.00,992.00,-196.00,18468.00,-1168.00
9869,109.00,33.00,-181.00,1076.00,-296.00,18460.00,-1136.00
9925,100.00,19.00,-204.00,816.00,-220.00,18160.00,-1168.00
9981,71.00,8.00,-183.00,1136.00,-144.00,18188.00,-1152.00
10038,93.00,53.00,-185.00,944.00,-272.00,18464.00,-1200.00
10094,138.00,-6.00,-182.00,844.00,-300.00,18436.00,-1184.00
10150,80.00,53.00,-189.00,1012.00,-152.00,18364.00,-1168.00
10208,75.00,39.00,-199.00,940.00,-248.00,18424.00,-1168.00
10264,101.00,29.00,-190.00,964.00,-372.00,18404.00,-1152.00
10320,113.00,17.00,-189.00,900.00,-116.00,18444.00,-1152.00
10377,95.00,38.00,-177.00,1056.00,-216.00,18368.00,-1136.00
10433,94.00,26.00,-180.00,860.00,-204.00,18228.00,-1136.00
10489,102.00,40.00,-198.00,912.00,-184.00,18592.00,-1184.00
10546,95.00,9.00,-173.00,984.00,-268.00,18396.00,-1168.00
10602,90.00,36.00,-201.00,896.00,-312.00,18460.00,-1152.00
10658,95.00,31.00,-200.00,1076.00,-288.00,18656.00,-1168.00
10716,115.00,11.00,-184.00,832.00,-344.00,18348.00,-1168.00
10772,104.00,12.00,-190.00,972.00,-204.00,18544.00,-1152.00
10828,225.00,-77.00,-234.00,480.00,460.00,18840.00,-1184.00
10885,80.00,193.00,-160.00,848.00,-328.00,18420.00,-1200.00
10941,167.00,65.00,-193.00,1076.00,136.00,18280.00,-1136.00
10997,110.00,-4.00,-171.00,1064.00,-40.00,18344.00,-1136.00
11054,66.00,43.00,-230.00,640.00,-268.00,18492.00,-1152.00
11110,103.00,31.00,-177.00,948.00,-392.00,18548.00,-1168.00
11167,98.00,24.00,-174.00,836.00,-316.00,18568.00,-1168.00
11224,100.00,29.00,-243.00,1112.00,-348.00,18544.00,-1152.00
11280,102.00,16.00,-184.00,956.00,-384.00,18176.00,-1152.00
11336,99.00,25.00,-191.00,908.00,-152.00,18268.00,-1168.00
11393,79.00,19.00,-187.00,1040.00,-212.00,18416.00,-1152.00
11449,88.00,26.00,-214.00,932.00,-248.00,18240.00,-1152.00
11505,110.00,36.00,-192.00,940.00,-280.00,18412.00,-1136.00
11561,106.00,50.00,-178.00,956.00,-220.00,18288.00,-1168.00
11619,49.00,30.00,-191.00,984.00,-484.00,18352.00,-1184.00
11675,133.00,-29.00,-183.00,1004.00,-320.00,18700.00,-1168.00
11731,107.00,17.00,-185.00,776.00,-196.00,18372.00,-1136.00
11788,87.00,44.00,-193.00,1012.00,-364.00,18448.00,-1168.00
