t,gx,gy,gz,ax,ay,az,temp
7157,79.00,21.00,-173.00,880.00,-104.00,18444.00,-4224.00
7215,121.00,-18.00,-169.00,956.00,-148.00,18508.00,-4224.00
7271,106.00,1.00,-168.00,928.00,-92.00,18424.00,-4240.00
7327,99.00,2.00,-173.00,892.00,-76.00,18384.00,-4224.00
7384,111.00,-5.00,-204.00,968.00,-96.00,18364.00,-4208.00
7440,109.00,-30.00,-191.00,940.00,-180.00,18432.00,-4224.00
7496,98.00,-18.00,-196.00,804.00,-108.00,18452.00,-4224.00
7553,105.00,-16.00,-176.00,916.00,-84.00,18456.00,-4240.00
7609,109.00,-1.00,-162.00,892.00,-204.00,18596.00,-4224.00
7665,92.00,-9.00,-162.00,928.00,-192.00,18376.00,-4224.00
7721,86.00,-14.00,-166.00,852.00,-156.00,18520.00,-4208.00
7778,111.00,-3.00,-169.00,820.00,-120.00,18376.00,-4224.00
7834,101.00,-13.00,-167.00,928.00,-192.00,18672.00,-4208.00
7890,94.00,-2.00,-197.00,908.00,-132.00,18308.00,-4208.00
7947,80.00,-11.00,-156.00,884.00,-140.00,18420.00,-4224.00
8003,110.00,-8.00,-143.00,892.00,-132.00,18388.00,-4192.00
8059,111.00,-9.00,-174.00,876.00,-84.00,18428.00,-4240.00
8116,104.00,-23.00,-174.00,928.00,-104.00,18388.00,-4224.00
8172,91.00,-13.00,-179.00,808.00,-72.00,18432.00,-4224.00
8228,105.00,13.00,-192.00,876.00,-140.00,18404.00,-4240.00
8285,121.00,-7.00,-159.00,932.00,-244.00,18420.00,-4208.00
8341,102.00,17.00,-159.00,940.00,-184.00,18604.00,-4192.00
8397,95.00,23.00,-160.00,812.00,-96.00,18540.00,-4224.00
8454,94.00,-6.00,-146.00,1004.00,-120.00,18448.00,-4208.00
8510,104.00,-34.00,-193.00,916.00,-116.00,18452.00,-4208.00
8566,88.00,-25.00,-169.00,812.00,-144.00,18312.00,-4224.00
8623,96.00,-7.00,-161.00,904.00,-44.00,18464.00,-4224.00
8679,96.00,-12.00,-170.00,868.00,-84.00,18288.00,-4192.00
8735,111.00,5.00,-171.00,1004.00,-152.00,18388.00,-4240.00
8793,105.00,11.00,-163.00,816.00,-120.00,18364.00,-4240.00
8849,81.00,-1.00,-161.00,960.00,-168.00,18248.00,-4208.00
8905,106.00,-7.00,-183.00,856.00,-40.00,18480.00,-4192.00
8962,111.00,-10.00,-160.00,916.00,-96.00,18444.00,-4176.00
9018,108.00,-7.00,-165.00,888.00,-164.00,18472.00,-4256.00
9074,92.00,-1.00,-161.00,932.00,-124.00,18368.00,-4256.00
9131,94.00,3.00,-165.00,868.00,-128.00,18404.00,-4208.00
9187,91.00,-4.00,-182.00,980.00,-180.00,18488.00,-4224.00
9243,91.00,-3.00,-170.00,800.00,-136.00,18380.00,-4208.00
9299,89.00,13.00,-166.00,920.00,-32.00,18344.00,-4224.00
9356,104.00,-9.00,-153.00,936.00,-116.00,18384.00,-4224.00
9412,110.00,22.00,-178.00,900.00,-140.00,18520.00,-4224.00
9468,106.00,-19.00,-179.00,888.00,-116.00,18412.00,-4192.00
9525,112.00,-22.00,-175.00,880.00,-100.00,18488.00,-4208.00
9581,106.00,1.00,-167.00,940.00,-64.00,18376.00,-4240.00
9637,100.00,9.00,-170.00,968.00,-112.00,18404.00,-4224.00
9694,111.00,1.00,-157.00,892.00,-140.00,18440.00,-4240.00
9750,104.00,-25.00,-188.00,856.00,-48.00,18368.00,-4240.00
9806,99.00,-1.00,-146.00,904.00,-32.00,18316.00,-4192.00
9863,109.00,-17.00,-161.00,928.00,-88.00,18440.00,-4208.00
9919,95.00,-11.00,-155.00,952.00,-224.00,18536.00,-4224.00
9975,110.00,-22.00,-193.00,916.00,-104.00,18388.00,-4208.00
10032,91.00,14.00,-179.00,868.00,-124.00,18228.00,-4208.00
10088,99.00,-29.00,-183.00,952.00,-156.00,18240.00,-4208.00
10144,99.00,-25.00,-165.00,836.00,-140.00,18380.00,-4208.00
10201,81.00,-15.00,-173.00,956.00,-156.00,18312.00,-4208.00
10258,106.00,-6.00,-168.00,864.00,-40.00,18504.00,-4224.00
10314,107.00,-30.00,-154.00,964.00,-104.00,18388.00,-4224.00
10371,98.00,-10.00,-161.00,888.00,-88.00,18464.00,-4224.00
10427,109.00,16.00,-174.00,928.00,-248.00,18512.00,-4224.00
10483,98.00,-22.00,-174.00,928.00,-104.00,18436.00,-4224.00
10540,97.00,-23.00,-162.00,944.00,-80.00,18388.00,-4224.00
10596,101.00,12.00,-180.00,940.00,-156.00,18472.00,-4240.00
10652,102.00,13.00,-185.00,952.00,-116.00,18412.00,-4240.00
10708,105.00,-5.00,-166.00,976.00,-208.00,18428.00,-4224.00
10765,100.00,-10.00,-155.00,928.00,-80.00,18432.00,-4240.00
10821,92.00,5.00,-194.00,932.00,-124.00,18544.00,-4208.00
10877,125.00,-4.00,-171.00,832.00,-32.00,18388.00,-4208.00
