t,gx,gy,gz,ax,ay,az,temp
11928,75.00,-10.00,-200.00,-14736.00,-12380.00,-9104.00,-3184.00
11984,65.00,30.00,-183.00,-14780.00,-12452.00,-9080.00,-3184.00
12041,95.00,5.00,-177.00,-14696.00,-12460.00,-9280.00,-3184.00
12098,93.00,-22.00,-184.00,-14720.00,-12440.00,-9252.00,-3152.00
12154,72.00,17.00,-167.00,-14768.00,-12492.00,-9212.00,-3152.00
12211,80.00,8.00,-164.00,-14696.00,-12460.00,-9088.00,-3216.00
12267,106.00,-37.00,-183.00,-14796.00,-12452.00,-9156.00,-3200.00
12324,95.00,14.00,-186.00,-14756.00,-12484.00,-9120.00,-3184.00
12381,88.00,2.00,-188.00,-14640.00,-12388.00,-9064.00,-3152.00
12437,75.00,67.00,-169.00,-14748.00,-12452.00,-9248.00,-3200.00
12493,73.00,-47.00,-171.00,-14668.00,-12432.00,-9040.00,-3200.00
12551,80.00,16.00,-195.00,-14668.00,-12500.00,-9152.00,-3168.00
12607,74.00,0.00,-202.00,-14704.00,-12440.00,-9092.00,-3168.00
12663,91.00,1.00,-204.00,-14676.00,-12484.00,-9272.00,-3152.00
12720,79.00,2.00,-175.00,-14660.00,-12504.00,-9276.00,-3152.00
12776,96.00,-35.00,-181.00,-14784.00,-12360.00,-9156.00,-3184.00
12833,79.00,16.00,-180.00,-14676.00,-12508.00,-9048.00,-3184.00
12890,91.00,-64.00,-205.00,-14804.00,-12440.00,-9252.00,-3184.00
12946,89.00,100.00,-178.00,-14792.00,-12524.00,-9088.00,-3184.00
13002,89.00,60.00,-222.00,-14672.00,-12400.00,-8988.00,-3184.00
13060,88.00,145.00,-148.00,-14772.00,-12488.00,-9204.00,-3152.00
13116,65.00,40.00,-181.00,-14600.00,-12436.00,-8968.00,-3184.00
13172,71.00,-49.00,-235.00,-14776.00,-12380.00,-9240.00,-3184.00
13229,71.00,72.00,-235.00,-14720.00,-12436.00,-9052.00,-3184.00
13286,87.00,-33.00,-188.00,-14848.00,-12416.00,-9228.00,-3184.00
13342,101.00,-23.00,-189.00,-14784.00,-12532.00,-9164.00,-3152.00
13399,90.00,-12.00,-178.00,-14832.00,-12436.00,-9216.00,-3152.00
13456,-2306.00,542.00,-54.00,-14968.00,-13740.00,-9244.00,-3168.00
13512,55.00,384.00,-272.00,-14776.00,-12500.00,-9156.00,-3152.00
13569,-173.00,2490.00,-221.00,-14928.00,-12376.00,-11360.00,-3152.00
13626,210.00,997.00,-227.00,-14816.00,-12452.00,-9992.00,-3184.00
13682,114.00,21.00,-189.00,-14744.00,-12500.00,-9400.00,-3184.00
13739,141.00,336.00,-202.00,-14744.00,-12364.00,-9872.00,-3168.00
13796,99.00,-231.00,-157.00,-14604.00,-12472.00,-9728.00,-3152.00
13852,91.00,416.00,-207.00,-14764.00,-12384.00,-9696.00,-3136.00
13908,93.00,-241.00,-157.00,-14640.00,-12532.00,-9568.00,-3168.00
13966,105.00,-93.00,-159.00,-14788.00,-12444.00,-9768.00,-3168.00
14022,98.00,-68.00,-161.00,-14748.00,-12468.00,-9592.00,-3152.00
14078,93.00,-31.00,-182.00,-14716.00,-12408.00,-9388.00,-3152.00
14135,88.00,519.00,-234.00,-14712.00,-12484.00,-9712.00,-3152.00
14192,71.00,-416.00,-163.00,-14692.00,-12384.00,-9600.00,-3152.00
14248,94.00,48.00,-192.00,-14636.00,-12456.00,-9588.00,-3168.00
14305,108.00,-126.00,-165.00,-14628.00,-12408.00,-9636.00,-3184.00
14362,83.00,111.00,-216.00,-14668.00,-12416.00,-9524.00,-3168.00
14418,84.00,66.00,-183.00,-14724.00,-12532.00,-9740.00,-3152.00
14475,108.00,324.00,-199.00,-14776.00,-12480.00,-9480.00,-3184.00
14531,188.00,912.00,-240.00,-14688.00,-12412.00,-9484.00,-3184.00
14588,216.00,94.00,-209.00,-14628.00,-12504.00,-10040.00,-3168.00
14645,81.00,1011.00,-311.00,-14744.00,-12496.00,-9824.00,-3152.00
14701,176.00,1697.00,-342.00,-14748.00,-12544.00,-10240.00,-3152.00
14758,125.00,1313.00,-299.00,-14620.00,-12472.00,-10392.00,-3120.00
14815,-308.00,1779.00,-387.00,-14548.00,-12688.00,-10116.00,-3184.00
14872,-156.00,2413.00,-660.00,-14640.00,-12752.00,-10532.00,-3184.00
14928,25.00,4143.00,-967.00,-14652.00,-12744.00,-10672.00,-3168.00
14986,-29.00,4508.00,-549.00,-14492.00,-12672.00,-11304.00,-3184.00
15042,-996.00,6540.00,-560.00,-14640.00,-12656.00,-12056.00,-3184.00
15099,598.00,3371.00,-2775.00,-16636.00,-12424.00,-13396.00,-3200.00
15156,343.00,11667.00,-2734.00,-13092.00,-11568.00,-10812.00,-3168.00
15213,-2423.00,12725.00,-3699.00,-15196.00,-13396.00,-14688.00,-3168.00
15269,-1324.00,9541.00,-3504.00,-14064.00,-13844.00,-15852.00,-3184.00
15327,558.00,4522.00,2277.00,-13564.00,-15748.00,-17024.00,-3152.00
15383,-4458.00,4259.00,1215.00,-9976.00,-13916.00,-16836.00,-3184.00
15440,-6318.00,9101.00,-837.00,-12524.00,-12848.00,-19104.00,-3184.00
15497,-6330.00,4934.00,624.00,-10700.00,-12860.00,-19348.00,-3152.00
15554,-12463.00,4144.00,-2928.00,-12372.00,-12752.00,-20456.00,-3152.00
15610,-6051.00,9159.00,7529.00,-7936.00,-12492.00,-21188.00,-3136.00
15668,4927.00,24161.00,3665.00,-9628.00,-8468.00,-21196.00,-3168.00
15724,-26.00,8571.00,286.00,-1496.00,-9160.00,-19088.00,-3200.00
15781,2202.00,-254.00,606.00,-12524.00,-9728.00,-23632.00,-3168.00
15838,-462.00,-896.00,-2043.00,-6700.00,-8644.00,-27108.00,-3184.00
15894,-879.00,6824.00,-2399.00,-6424.00,-10548.00,-21212.00,-3168.00
15951,-107.00,20396.00,5989.00,-5752.00,-9540.00,-23756.00,-3136.00
